"","13WT_S76_L005_R1_001","412TG26K15OE_S70_L005_R1_001","413TG26_S67_L005_R1_001","435TG26K15OE_S71_L005_R1_001","441TG26_S68_L005_R1_001","443TG26K15OE_S72_L005_R1_001","49K15OE_S73_L005_R1_001","500K15OE_S75_L005_R1_001","50K150E_S74_L005_R1_001","649TG26_S69_L005_R1_001","964WT_S77_L005_R1_001","974WT_S78_L005_R1_001"
"Popdc2",0.151649438356562,0.138524468889026,0.118158331089837,0.0975951820640874,0,0.207843653136956,0.141176046727916,0.0207314266387123,0.0730984918553076,0.148871178187674,0.0579379017727517,0.0868807608317678
"Pla1a",1.56220432065891,2.93996080248519,3.51081083759485,1.74425431774114,4.27847824575818,1.71445501114609,1.95994405297799,3.47361669744382,3.06197140085397,4.7855220931605,3.2143208270734,3.88190633503644
"Adprh",35.8632240954911,38.1084489231269,37.8547047455534,34.0944422071947,38.5078586522521,36.923734538455,38.177730867669,29.3393559508366,28.6625281953748,38.6392650828039,35.1058666663797,26.2851896791631
"Cd80",0.174842881869918,0.29197087505176,0.1839099670963,0.227856045654331,0.180189004571431,0.0829493674510386,0.0784772730340475,0.0268898798460945,0.0948130438476195,0.257459566983389,0.100198488948171,0.0901515659454344
"Timmdc1",9.0872841106681,7.86778299646905,9.48327273760892,8.35094296676736,8.82788554620197,8.43571504085008,8.24319935817431,9.08973742895664,9.35120463754687,7.9374069679841,7.9550942838485,9.85069710703723
"Poglut1",23.733050970974,23.4347170471598,21.6441813478411,24.5916577860682,22.3026169881727,23.8805292719466,19.9872888117385,18.3301214263248,21.1318924402897,22.2486594754956,20.9293814571217,15.5956064715336
"Tmem39a",9.85204480066264,9.6428008836113,10.2830368446312,9.43230491194233,10.5895475955652,10.4054242298414,10.3976591470468,8.58478202175757,9.46272309634601,9.8331595013225,8.21497836280928,7.1170267423692
"Arhgap31",47.0945936474147,49.9781914663342,45.6027809717377,49.850436026432,46.9506795960765,44.151310070328,45.1269726988325,43.3271111122846,36.0896114712909,42.6515347142579,52.0916658646566,34.5583921450698
"B4galt4",10.5485846201654,11.882393024996,11.1831575260084,10.7915022042363,10.9722098001767,10.7492764918177,10.8514633313354,7.73719306281366,7.76801954161041,11.3969921713772,8.78157063471629,6.96772025330053
"Upk1b",0,0,0.441841356788737,0,0.173160716659939,0.0398569600527885,0.226248780369498,0.129205188633015,0.0911148527648124,0.0618543335036406,0.0240725595268358,0.0433175981083206
"4930435E12Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Igsf11",8.8420689527123,5.85245073966363,6.97927185605292,10.8607820119918,17.3399099023186,7.23254302950879,7.63765722904632,19.6275632346713,20.0178623862043,7.6538634459794,11.1203583828981,25.7825023591896
"Lsamp",0,0.108336297998689,0.0211219392017099,0.0174460783503294,0.106429315341282,0,0,0,0.0326676478599419,0.014784531275225,0,0
"Gap43",0.057116237351818,0.0586945530169683,0.280364925499099,0.0330818411147291,0,0.108388873686984,0.0341817484391188,0.0351366608288706,0,0.0841047778385397,0.0327320198331841,0
"Mir6540",0,0,0,0,0,0,0,0,0,0,0,0
"4932412D23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Gm19522",0.17622503903885,0.0905473677570068,0.205959778698096,0.170116503123567,0.121075615719934,0.222946916469195,0.0878862741488016,0.271024480662217,0.175198015805384,0.245078441561921,0.218812905706973,0.33316883066791
"Zbtb20",4.77679786905048,5.26434073070889,4.21057514534585,7.0461141583638,6.70402381510667,5.96206365180152,5.69072205179305,6.65986961042502,6.27007858307403,3.90043381241481,18.9448584878949,21.7640612079294
"BC002163",20.6160013912167,18.0039576485951,19.1697482640689,17.9331147042761,15.0759180218519,17.6983940003512,18.755323890759,22.1595564707297,21.8267528024207,16.45752719843,20.9459646104052,22.3890131381255
"Gm15713",0,0.024696511473181,0,0.0278392466301827,0.0283054248541335,0,0.0287648478132559,0.177410591481348,0.0781931635871377,0.0235921336713972,0.0275448627444841,0.223046403454907
"Mir568",11.6386376184494,16.100340190528,13.183907279795,17.6306284321557,7.90846749840188,16.1401480040274,19.2883899987298,16.5226972548291,23.3034469215836,9.2282194189829,21.0356466255647,32.31336249249
"Tigit",0,0.277534420729767,0.16232966981501,0.178772483033282,0.136324569546699,0,0.138537242116179,0.0949383089062526,0.041843762861099,0.340873258467103,0,0.0397865166425853
"Drd3",0,0,0,0,0,0,0,0,0.0300488766854872,0.027198686544355,0,0.0285715253742055
"Qtrtd1",5.75145133462461,5.36938727410646,5.57441121190462,5.56479223554581,5.08442836643034,5.56962543405751,6.49019742980835,6.20191313063837,5.99508619440315,6.27916797265544,5.56628693917706,4.54669826478258
"2610015P09Rik",2.83525754775334,2.53630393370414,2.38869245395917,2.13838732570341,2.18620752183839,2.6031255651496,2.60011168136413,3.60131001287661,2.82057744358654,2.55304058667991,2.58334973221436,2.67138664392249
"Zdhhc23",0.436081131424385,0.388380663214392,0.978550685645415,0.168386053561278,0.479376068499895,0.331018602504145,0.208781477555369,0.786918236497601,0.851314302152922,0.941802406609813,0.33321093742545,0.809459482960767
"Gramd1c",1.51691272684384,1.16912263389426,1.39433349766344,1.53161167239831,1.32789532432936,1.5365655239551,1.30037743455038,1.61413458055453,1.60070573337222,1.59980048173816,1.83259581165895,1.43745117562651
"Atp6v1a",57.0587737273155,50.8077587883455,63.1605986423688,54.2738036098191,61.4150822691404,50.4323115017671,58.7041557609732,74.755365154496,85.1046783213573,60.6627414848447,53.591971832124,96.4074586329682
"Naa50",23.7897962279148,24.809932084644,24.8220213360347,25.2569258442195,24.6259822894337,24.060539841783,21.8815074370011,24.2906040103308,25.0177811787494,26.593536801753,23.7290654836714,25.9379958405092
"Gm608",8.09863574743703,8.84939456548629,8.37395506032464,9.30980004097295,7.5982429569929,8.66027057771423,9.36535712538467,10.0258491486132,8.89845272313028,7.47868953166562,11.2583219288734,10.6309054900278
"Sidt1",0.0696911838637423,0.0805691115211819,0.0244350874610168,0.0807305515409379,0.112863318890831,0.0578603442360703,0.0208536716151435,0.0321543698042396,0.028343875945068,0.153932449192882,0.209676791058012,0.0628841520955844
"Spice1",7.25626147235358,7.62385063137848,7.87257774089489,6.45294758497487,5.61363981143279,7.36409659562163,6.50362476894322,6.06415714999901,6.61693289081642,6.30011031597997,6.48278685116647,4.65032173713235
"Wdr52",0.0282197420608823,0.0463992790369593,0.00791551329342524,0.0261518914113702,0.106359257054815,0.0214209212618511,0.00675534782307361,0,0.0428480640204569,0.0110810993941911,0.00646883758210124,0.011640411826465
"Boc",19.7265849697804,15.7362177723592,15.4275874611384,16.1932623833734,16.2964200708186,12.8498461163143,17.304108735624,13.2657955112451,13.0769413287799,17.1494352488145,13.8004863250374,9.20653525757124
"Mir3081",0,0.454533413542118,0,0,0,0,0,1.0883998985324,0,0,0,0
"BC027231",4.39471182927572,4.43622074096305,4.21807926394398,5.07583483883766,4.33631997842124,4.57581821144773,5.10494752360349,5.3592112240367,5.13184697378296,4.70871329473573,5.37876396534405,4.1442668574009
"Gtpbp8",6.15436217624942,6.06091027198646,5.07491844275194,6.43611785398864,7.14794462700649,5.65028954282094,6.58190012333103,7.01116499054611,7.47816070531263,7.38419310213093,6.62931336963452,6.64038183210044
"Cd200r1",0.0196478648320241,0.060572406246755,0.110222790080631,0.227601667320267,0.138847763589076,0,0,0.072521622006918,0,0.250742835815833,0.0675584735107972,0
"Cd200r4",0,0,0,0,0,0,0,0,0,0.0214549639152824,0,0
"Cd200r2",0,0,0,0,0,0,0,0,0,0,0,0
"Cd200r3",0,0,0.0236102510242947,0,0,0,0,0,0,0.033052504445836,0.038590265340256,0
"Ccdc80",70.6824397033064,56.5281077821936,62.1208680433605,69.2194631381497,68.1113872778115,64.4381064746431,64.7186524409895,34.9988592371824,45.5865429228696,56.0699133724605,57.52623773384,36.8545186632607
"Slc35a5",8.7931399340413,8.23614545338317,8.70945058463192,9.4481895756243,7.71012815479117,9.23305459127632,7.7505649653626,7.45553930494691,8.71151276685628,7.73757948630434,8.00991492008292,7.21588159088248
"Atg3",30.029677531297,26.098753140016,25.2126282098074,28.6929835268417,27.4995709552809,25.7089470207168,26.9959740024723,24.9115434301945,28.6452672339921,27.0515866435063,25.0682881254458,25.314541803605
"Btla",0.252670934386976,0.613725486971243,0.43490301338074,0.532172801116075,0.608719754900176,0.468593412725728,0.27493325947013,0.22609110720673,0.112105067300508,0.777949696217194,0.368581767691879,0.284249141466285
"Cd200",78.2341812815259,106.619943484373,108.100977889945,91.3053035663473,82.9896001516007,104.66393556434,86.1555848353762,73.2144862294408,57.4645012983138,95.7602594793988,87.0557088788504,71.127357669497
"Gm609",0.0175090067848057,0,0,0,0.0618664281213342,0,0,0.107711582795383,0,0.0343764737568144,0,0
"Slc9c1",0,0,0,0,0,0,0,0,0,0.00940279418818769,0,0
"Gcsam",0.011044623185897,0.102148412793651,0.0619593626761217,0.127941365309936,0.169108926491788,0.157194476070265,0.0132195168606699,0.0271776431262548,0.0598923062354909,0.151791956356635,0,0
"BC016579",0,0,0.0950872700923692,0,0,0,0,0.0208543776178652,0,0.0499180273576369,0,0.034958408327381
"Tmprss7",0,0,0,0,0,0,0,0,0,0,0.0164736393821944,0
"Tagln3",0.0638935724804086,0.0984887534072344,0.044804663809646,0.037007287437887,0.112880963433767,0.0606250750931924,0.0382377082711037,0.0786118585354439,0.0692958617974863,0.0940845365158557,0.109847870514976,0
"Abhd10",3.56113810867407,2.77438388058234,2.92092300682359,3.17211357675637,3.51292849248504,2.89102942439649,2.98521391541279,3.02115708859062,3.3602858187171,3.19300345327438,3.02068974034926,2.67803181190849
"Phldb2",44.4959429908474,37.2393990335479,36.2497190633925,41.2126853034796,37.3865210083838,36.4766118094949,46.0916917969431,47.355171633152,51.4445924289965,36.377084027618,51.0142306755581,41.0203120795131
"Plcxd2",0.612736486313244,0.301824559190023,0.262776269373433,0.533813854629125,0.512931179897257,0.384391235291715,0.424278564856284,0.809958218070994,0.609623189793029,0.3628950554568,0.435304189072228,0.516986116553653
"Cd96",0,0.10503660725595,0.0477834241271145,0.078935305438354,0.200642763982074,0.0161639069998585,0.0611698139192484,0.0838382315238159,0.0554271576825836,0.217402431236928,0.136676068143424,0.0351347230873999
"Pvrl3",13.3851564797811,12.4752816805797,14.8897447438106,12.755127834997,12.6204927518906,11.4677950551885,12.8896760483701,14.6827692123213,14.293403589929,13.7292109336833,13.2466413228441,15.2906577518375
"Dppa4",0,0.0995588180900597,0.0339685945310419,0.0280570243091672,0.0570536985977711,0,0,0,0,0.0237766875201956,0.0277603375508295,0.049953605641212
"Dppa2",0,0,0.0268458650235025,0,0.0225451761074139,0,0,0,0,0,0,0
"Gm5485",0,0,0,0,0,0,0,0,0,0,0,0
"Morc1",0,0,0,0,0,0,0,0,0,0,0,0
"Trat1",0,0,0,0,0,0,0.0650152846773298,0,0,0,0.186773499135844,0
"Retnlb",0,0,0,0,0,0,0,0,0,0,0,0
"Retnla",0.0621306227380562,0.638475029055817,0.348547317796778,2.30311573459599,3.36616821726849,0,0,0,0,3.04961861672074,0,0
"Retnlg",0.244434949982616,0.941960692537941,0.0857036579122012,3.11469886969005,0.215921974462946,0.115965398574643,0.219426585785988,0.225556557919543,0.19882669556861,2.57953595757754,0.280160248703766,0.441119915604716
"Dzip3",1.81553624953298,2.54053539892818,2.64557138019601,2.29702969838864,1.89569341641355,2.13194679036134,1.95728565217477,1.67135676672918,1.96904233324159,2.35108632473134,1.60124859525993,1.58011278727789
"C330027C09Rik",0.747943883187873,0.691750902139589,0.760506741976815,0.855590978341907,1.43151089259782,0.399196439985182,0.559517548053518,0.563645443175559,0.861882538750693,0.881089610209885,0.739386182286135,0.636323961945001
"Myh15",0,0,0.0082188996862174,0,0,0,0,0,0,0,0,0
"Ift57",8.00129900840732,7.80151129794573,8.53419479858946,7.15065298129559,7.8561595243967,6.87026503051663,7.51095475377045,7.39683427104969,9.13788706058947,7.55316091852185,7.29299041113899,8.10033115665227
"Cd47",73.1241073149666,89.9862169242599,90.821160344526,84.9995906986376,84.5024297300505,85.2235409395408,74.8609222077137,66.348038955677,68.5487408967272,87.7153804250137,82.7435876014915,68.0010812667567
"Gm6936",0,0,0,0,0,0,0,0,0,0,0,0
"Gm4827",0,0.0473120281753877,0,0,0.108451516293657,0,0,0.113290695758019,0,0,0,0
"Bbx",18.5303054281033,18.8370875610845,17.4109990774441,22.1893062380706,16.5790138140828,22.9821081181622,18.1452884904736,17.376300644998,17.7831397099919,17.4606887182883,23.2601588319828,18.9117711048025
"G730013B05Rik",0.0258823492841223,0.026597566518661,0,0.0149911094706592,0,0.0368374933821227,0.0309790698149032,0,0.0140353687339736,0.0381122660982028,0.0296651743664037,0
"Ccdc54",0,0,0.0402066543291808,0,0,0,0,0,0,0,0,0.0295635922274766
"4930542D17Rik",0.0545581679843724,0.0280328977514962,0,0.284401819098651,0,0.0517672263828068,0.163254239057612,0,0.0591711360282501,0.241013911823657,0.0312660483134893,0.0843929857418714
"5330426P16Rik",12.8555275953392,14.4098361516328,14.1825151852592,14.0145068300524,11.5970522658842,15.4804542643818,13.2308790900378,11.5352399163466,11.4781245506436,12.901348549388,15.2505964583648,10.6182650192756
"Mir6363",0,0,0,0,0,0,0,0,0,0,0,0
"Cblb",20.4282971675443,16.8920778938458,14.4652374467946,19.7905337976579,18.5852739044221,18.1230328680397,17.8388284036901,14.2879601991459,16.8397384189022,18.1155642802558,21.6828610831649,13.508831415574
"Alcam",17.7566538378176,19.7409938445346,21.5618582112903,22.8346157468604,19.9784357674221,22.7345498630932,14.6800028988674,13.2833512117317,15.2438878523305,24.3965307565811,17.1831619204977,14.4635180210098
"4930404A05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Zpld1",1.3059189757279,0.39817759054211,0.241519462389888,0.332479531017864,0.912726955783114,0.394882562315199,1.08213157486114,1.9951896170084,2.28792773826961,0.605777467055675,0.641479318005379,2.57501286275198
"Nfkbiz",1.59998369529621,3.30808433827043,2.59329810058002,2.23077218497751,14.7710377909381,1.82721756433857,1.72010526247912,2.42827125376542,1.8287817637447,4.08186497594001,1.77892366273377,1.77838958092463
"Nxpe3",6.41962968483115,6.74547378753391,5.37285961415862,7.7845893876478,6.62868148787771,5.81709852532808,6.86076066586925,6.04290456883461,4.84423876050376,7.76549572628875,7.46385244851477,5.166189465279
"Cep97",1.88564104272304,1.80318189714406,1.79365512630535,1.9112924882189,1.99984876347824,2.12465176674256,1.89647263429318,1.98704586738645,2.19656158913893,1.79539130602157,2.09119614211026,1.85450413499125
"Rpl24",0.437750956080796,0.618540315335665,0.537194061965137,0.253546246187114,0.902271893288462,0.363437950172076,0.785928507557471,0.538589640510876,0.356072550532297,0.376014831504949,0.250865141696451,0.338566263859879
"2310061J03Rik",2.33933300279659,2.26256632518743,1.85272263148865,1.7853411972257,1.75040747297962,1.6712761441987,2.27293435231945,2.26870912182975,2.71621812652347,2.37752785313055,2.05035796829127,2.32724598014695
"Zbtb11",6.77962195005805,5.4849578306427,5.72372856779301,6.10543977206805,5.89247813783154,5.15612139512833,5.82796075252847,6.94197918475705,6.34505659082284,7.21733309939261,6.67137898353891,5.78779186129277
"Pcnp",16.2293612937819,16.2743377023059,16.4055896818988,16.8291739576192,13.2764283232382,17.3395589886369,15.3130319641073,13.9090893241775,15.9691718501605,16.6065766491781,14.832332462418,13.6825147477951
"Trmt10c",7.34628982938002,5.93601924901049,5.617257301253,7.74057735447842,6.23452282494094,5.32812635184556,7.68476438540339,8.91473806381897,9.16800017703146,7.4092846673849,7.8894097338118,9.02858654071624
"Senp7",6.97122744433114,6.77389762054294,6.45557494362682,6.77299857036097,6.23253653846062,6.98134949527632,7.15800207416661,5.78435035917595,7.33200548082074,5.94668131671171,6.74165074353848,5.88449128196887
"Impg2",0.0913801954217418,0.0939053406449861,0.128158710674264,0.0747213112678169,0.0506483643801972,0.0816052804784523,0.115808475831494,0.178565608352971,0.0991065164639831,0.084429256148102,0.0924139709265896,0.0609749089691704
"Abi3bp",2.71878469040132,2.48795218935032,3.54930981767814,2.45965790882774,3.67282883933935,2.38641236914971,3.61990626774511,2.10151612631013,2.89767616609369,2.66897579367884,2.77489805169095,1.46244394988455
"Tfg",32.4621659652477,31.4776055546642,32.1795237601509,33.4505983518776,32.3933210476977,31.1273036995427,32.1885734877844,28.277165741645,32.6625582135735,32.1670264943397,28.6373248059004,28.2244282756529
"Gpr128",0,0,0.173628439872479,0,0.178216236604737,0,0,0,0.0149187499575114,0.0540147184834951,0,0
"Tmem45a",0.0550839323904486,0.410394142101037,0.71459951385948,0.287142533441336,0.697438114697216,0.195997856745875,0.0824137411402772,0.0508296468551082,0.0896120318055707,0.68945343641771,0.0157836759833108,0.0284020871214304
"2310005G13Rik",0.0242283093559554,0.0497956396968215,0.016989835021395,0.0561323446889632,0,0.057472254917984,0.0289993183692818,0.0447141790724101,0.0394152692878105,0.0118922199726052,0.0833081665529295,0.024984946545034
"Tomm70a",21.3011666100256,17.8372482508614,16.3302444755352,18.272979980302,16.5982921438578,15.2192768085955,18.9276048672907,20.7631438557509,25.4273626327179,19.8006941988923,18.1248404836368,22.2807757841188
"Nit2",20.5127681198475,9.67880481838052,11.669559342969,14.1233736955605,13.3050023704322,11.5135786080952,20.4024636737039,27.7262680217117,30.1433226882576,13.8973444334605,18.5106189827851,32.2961325280417
"Tbc1d23",14.4544766039035,14.1844312153702,12.4202210655446,14.1735477531221,13.4038051698028,12.9230569317899,13.5848101402774,13.0876360401608,15.4337452060447,14.1796738226947,13.7786648124138,13.1843577812802
"Tmem30c",0,0,0.0377046483434286,0.0311428909480916,0,0.0510180624698863,0.0643566638484712,0.0992318286650375,0.0583148243635865,0.0263917790564255,0,0.0554477793441528
