ID_REF	GSM356334	GSM356337	GSM356335	GSM356336
ENSMUSG00000030720_at	3.48018	3.638609	3.28253	3.060138
ENSMUSG00000030724_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030725_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030726_at	2.966519	2.966519	2.966519	2.966519
ENSMUSG00000030727_at	6.901037	6.912735	6.910032	6.843653
ENSMUSG00000030729_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030730_at	2.321928	2.321928	2.342813	2.321928
ENSMUSG00000030731_at	2.321928	2.321928	2.722889	2.321928
ENSMUSG00000030732_at	2.321928	2.321928	3.940525	2.321928
ENSMUSG00000030733_at	7.267008	7.253139	7.299445	7.160168
ENSMUSG00000030737_at	6.04038	6.128265	6.128265	6.128265
ENSMUSG00000030738_at	9.819935	9.536856	9.807719	9.645975
ENSMUSG00000030739_at	6.300283	6.827083	8.096989	7.143231
ENSMUSG00000030741_at	6.315135	6.368787	6.417841	6.426529
ENSMUSG00000030742_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030744_at	12.255706	12.267169	12.450322	12.250415
ENSMUSG00000030745_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030747_at	9.786053	9.272697	8.491836	9.353224
ENSMUSG00000030748_at	2.321928	2.321928	2.671367	2.321928
ENSMUSG00000030750_at	7.18783	7.253518	6.904629	7.007428
ENSMUSG00000030751_at	10.005442	9.863775	9.82354	10.162206
ENSMUSG00000030752_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030753_at	8.870857	8.708865	8.68354	8.487262
ENSMUSG00000030754_at	9.093363	8.838689	9.38092	9.314758
ENSMUSG00000030759_at	7.369644	6.533697	5.97354	8.867326
ENSMUSG00000030760_at	4.666154	4.654837	4.675465	4.666154
ENSMUSG00000030761_at	5.411242	4.82	5.411242	5.801672
ENSMUSG00000030762_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030763_at	7.472068	7.545653	7.38521	7.517673
ENSMUSG00000030769_at	8.717553	8.722625	7.925097	8.795868
ENSMUSG00000030770_at	7.852038	7.875315	7.684292	7.865416
ENSMUSG00000030771_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030772_at	6.577068	6.481607	8.612335	6.330896
ENSMUSG00000030774_at	8.09462	7.915256	8.779977	8.360914
ENSMUSG00000030775_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030779_at	7.309123	7.043338	7.559127	6.13712
ENSMUSG00000030780_at	2.668472	2.344493	2.321928	2.321928
ENSMUSG00000030781_at	11.000584	10.810219	9.665467	10.733108
ENSMUSG00000030782_at	2.61922	2.321928	2.321928	2.321928
ENSMUSG00000030785_at	2.329396	2.329396	3.191827	2.329396
ENSMUSG00000030786_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030787_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030788_at	6.313487	6.310325	6.39359	6.553027
ENSMUSG00000030789_at	2.321928	2.321928	2.340905	2.321928
ENSMUSG00000030790_at	5.275595	5.159509	6.383022	5.161093
ENSMUSG00000030792_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030793_at	6.509836	6.303479	6.303479	6.303479
ENSMUSG00000030795_at	6.67966	6.54622	7.228093	6.020559
ENSMUSG00000030796_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030798_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030800_at	11.118144	11.039994	10.376598	10.725077
ENSMUSG00000030801_at	3.627015	3.363842	3.600502	3.659651
ENSMUSG00000030802_at	8.237437	8.436396	7.53333	8.080802
ENSMUSG00000030804_at	10.813208	10.914804	9.938295	10.803399
ENSMUSG00000030805_at	7.207952	7.713293	6.656615	6.836982
ENSMUSG00000030806_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030814_at	6.197053	6.202898	5.54519	6.58708
ENSMUSG00000030815_at	6.668371	6.67918	7.347282	6.440239
ENSMUSG00000030816_at	6.849223	6.900804	7.17557	6.900804
ENSMUSG00000030822_at	8.435787	8.436948	9.039395	8.582852
ENSMUSG00000030823_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030824_at	9.832817	9.764572	9.327085	9.794935
ENSMUSG00000030825_at	5.23367	5.467384	3.176991	3.048384
ENSMUSG00000030826_at	5.939824	6.874478	4.898743	5.939824
ENSMUSG00000030827_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030830_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030834_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030835_at	6.808521	6.808521	6.743067	6.855094
ENSMUSG00000030838_at	7.633127	7.762551	7.275507	7.633127
ENSMUSG00000030839_at	2.55394	2.55394	2.961566	2.893958
ENSMUSG00000030842_at	7.128652	7.094786	6.535038	7.100399
ENSMUSG00000030844_at	3.484005	3.309351	4.998829	3.583411
ENSMUSG00000030846_at	7.436158	7.215048	7.613362	7.15895
ENSMUSG00000030847_at	6.732424	6.653506	7.755305	6.042386
ENSMUSG00000030849_at	5.796222	6.002914	5.877024	5.824441
ENSMUSG00000030850_at	6.180146	6.176636	5.928194	6.379833
ENSMUSG00000030851_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030852_at	9.967408	10.225217	10.378274	10.014193
ENSMUSG00000030854_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030858_at	2.321928	2.321928	2.420139	2.321928
ENSMUSG00000030861_at	9.19118	9.655362	9.338567	9.359198
ENSMUSG00000030862_at	2.321928	2.321928	2.326171	2.321928
ENSMUSG00000030865_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030866_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030867_at	2.321928	2.321928	2.489143	2.321928
ENSMUSG00000030868_at	8.177358	7.895009	7.119682	8.58017
ENSMUSG00000030870_at	6.685106	6.562104	6.561092	6.562104
ENSMUSG00000030871_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030872_at	9.346505	9.027248	8.688205	9.541354
ENSMUSG00000030873_at	6.291926	6.294195	6.533993	4.457565
ENSMUSG00000030876_at	11.173178	11.040134	11.120914	10.867938
ENSMUSG00000030877_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030878_at	9.500566	9.167971	11.741419	9.419766
ENSMUSG00000030879_at	5.614063	5.614063	5.614063	5.647381
ENSMUSG00000030880_at	9.326876	9.08179	11.262913	9.267377
ENSMUSG00000030881_at	6.440549	6.448181	6.510643	6.448181
ENSMUSG00000030882_at	3.791544	3.791544	3.791544	3.795085
ENSMUSG00000030884_at	12.515965	12.547623	12.271337	12.514356
ENSMUSG00000030887_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030888_at	4.218382	2.321928	2.321928	2.321928
ENSMUSG00000030889_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030890_at	9.69895	9.182852	9.116022	9.364785
ENSMUSG00000030894_at	11.478991	11.337062	11.359538	11.475852
ENSMUSG00000030895_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030897_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030898_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030905_at	5.269016	5.078729	4.595792	5.227851
ENSMUSG00000030909_at	7.891196	8.207248	4.069736	7.203137
ENSMUSG00000030911_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030917_at	6.680658	6.82918	7.510104	6.82918
ENSMUSG00000030921_at	2.881079	2.881079	2.881079	3.04656
ENSMUSG00000030922_at	3.227228	3.091064	3.771475	3.409441
ENSMUSG00000030924_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030929_at	2.321928	2.321928	2.321928	2.37484
ENSMUSG00000030930_at	4.965567	4.965567	5.470788	4.533184
ENSMUSG00000030934_at	11.476063	11.239952	10.810616	10.45736
ENSMUSG00000030935_at	4.081287	5.449798	10.441339	12.222928
ENSMUSG00000030942_at	6.803874	6.421948	7.64607	6.611619
ENSMUSG00000030945_at	11.597408	11.719514	12.373967	13.57045
ENSMUSG00000030946_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030954_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030956_at	5.823918	5.823918	5.83843	5.731685
ENSMUSG00000030960_at	4.892366	5.415672	3.542607	4.55353
ENSMUSG00000030963_at	13.513258	13.579997	13.394435	13.369279
ENSMUSG00000030965_at	8.881442	8.885907	8.885907	8.904751
ENSMUSG00000030966_at	3.880644	3.880644	3.880644	3.880644
ENSMUSG00000030968_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030970_at	9.323516	9.430184	8.448079	8.499545
ENSMUSG00000030972_at	8.448638	8.620986	7.639895	9.10971
ENSMUSG00000030976_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030978_at	5.271772	4.751338	4.751338	4.751338
ENSMUSG00000030979_at	6.14866	6.198584	4.611663	6.121807
ENSMUSG00000030980_at	5.3709	4.86207	4.078124	4.809109
ENSMUSG00000030982_at	3.217668	3.217668	3.217668	3.217668
ENSMUSG00000030983_at	9.764106	9.814618	10.03371	10.047293
ENSMUSG00000030986_at	8.225301	8.029572	8.25667	8.646351
ENSMUSG00000030987_at	2.395316	2.395316	3.041533	2.395316
ENSMUSG00000030990_at	2.321928	2.321928	2.321928	2.538002
ENSMUSG00000030994_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000030996_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031007_at	11.381433	11.460688	11.707801	11.257598
ENSMUSG00000031010_at	2.532688	2.321928	2.532688	3.097425
ENSMUSG00000031012_at	5.046045	5.046045	5.593832	5.046045
ENSMUSG00000031015_at	5.857405	5.459093	5.459093	5.435813
ENSMUSG00000031016_at	3.977784	3.859049	5.137313	3.740086
ENSMUSG00000031021_at	9.73089	9.552324	9.460093	9.89661
ENSMUSG00000031022_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031023_at	8.664852	8.664852	9.085109	8.942841
ENSMUSG00000031024_at	6.937692	7.412212	6.792004	6.725803
ENSMUSG00000031028_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031029_at	11.635066	11.546604	11.487323	11.20647
ENSMUSG00000031059_at	12.064033	12.162889	11.956028	12.118695
ENSMUSG00000031065_at	8.663433	8.640435	8.84931	8.663433
ENSMUSG00000031066_at	3.264338	3.264338	3.264338	3.264338
ENSMUSG00000031068_at	10.760398	10.836473	10.119654	10.35668
ENSMUSG00000031070_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031072_at	6.519502	6.519502	5.173712	6.580811
ENSMUSG00000031073_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031074_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031075_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031077_at	4.324427	4.324427	3.093635	4.324427
ENSMUSG00000031078_at	8.686938	8.498487	8.622163	9.11027
ENSMUSG00000031089_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031090_at	6.576912	5.33433	5.453918	6.912622
ENSMUSG00000031093_at	5.170837	5.985877	4.472714	4.625916
ENSMUSG00000031095_at	6.414147	6.738931	7.655853	6.421016
ENSMUSG00000031097_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031098_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031099_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031101_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031103_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031104_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031105_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031107_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031109_at	2.947105	2.947105	2.947105	2.947105
ENSMUSG00000031111_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031118_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031119_at	11.00143	11.053311	11.128057	11.205956
ENSMUSG00000031129_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031130_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031131_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031132_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031133_at	2.321928	2.321928	3.143809	2.321928
ENSMUSG00000031134_at	8.181033	8.057531	8.374656	8.316358
ENSMUSG00000031137_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031138_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031139_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031142_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031143_at	7.183086	7.434534	7.011077	7.300623
ENSMUSG00000031144_at	2.491128	2.491128	2.491128	2.491128
ENSMUSG00000031147_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031148_at	8.942037	8.836995	8.757907	8.992905
ENSMUSG00000031149_at	5.828028	6.04133	5.946356	5.453353
ENSMUSG00000031150_at	2.321928	2.321928	4.778792	2.321928
ENSMUSG00000031153_at	7.167009	7.265368	7.167009	7.127376
ENSMUSG00000031154_at	5.965179	5.904355	6.76938	5.965179
ENSMUSG00000031155_at	3.712867	3.697992	3.712867	3.727741
ENSMUSG00000031156_at	3.475593	3.475593	3.475593	3.475593
ENSMUSG00000031157_at	7.980805	8.070227	7.768087	7.837728
ENSMUSG00000031158_at	8.491294	8.407327	7.777438	8.426617
ENSMUSG00000031160_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031161_at	8.982867	8.647281	8.761128	9.030172
ENSMUSG00000031162_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031163_at	8.662547	8.786359	7.694874	9.179689
ENSMUSG00000031165_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031166_at	5.93509	5.93509	5.797606	5.93509
ENSMUSG00000031168_at	10.242834	10.248392	10.290492	10.228866
ENSMUSG00000031169_at	2.531046	2.531046	2.531046	2.531046
ENSMUSG00000031170_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031171_at	6.764402	6.696981	5.863332	7.881538
ENSMUSG00000031173_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031174_at	2.321928	2.374654	2.321928	2.321928
ENSMUSG00000031176_at	10.13899	10.11372	10.015311	10.233929
ENSMUSG00000031179_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031181_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031182_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031189_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031194_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031196_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031197_at	10.023352	10.025149	10.050415	10.033201
ENSMUSG00000031198_at	9.241633	9.126381	9.073432	9.429297
ENSMUSG00000031200_at	3.952982	3.952982	3.952982	4.043956
ENSMUSG00000031201_at	3.792611	3.79279	3.806901	4.370959
ENSMUSG00000031202_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031204_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031209_at	7.271436	6.835554	6.447718	6.056799
ENSMUSG00000031210_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031214_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031216_at	9.743826	10.017899	8.511806	9.147744
ENSMUSG00000031217_at	5.814883	5.814883	5.814883	5.814883
ENSMUSG00000031221_at	9.757964	9.742327	9.6393	9.321505
ENSMUSG00000031226_at	7.563613	6.524849	6.117502	6.595623
ENSMUSG00000031227_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031229_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031230_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031233_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031239_at	4.824356	5.176395	4.824356	4.82338
ENSMUSG00000031241_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031242_at	2.321928	2.321928	2.321928	2.838596
ENSMUSG00000031250_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031253_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031255_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031256_at	5.499015	5.011213	4.673439	5.406785
ENSMUSG00000031258_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031262_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031264_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031266_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031270_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031273_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031274_at	8.444036	8.070061	7.311113	7.853671
ENSMUSG00000031278_at	6.891021	6.497555	6.503277	5.69241
ENSMUSG00000031283_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031284_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031285_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031286_at	5.881726	5.881608	7.176983	5.881608
ENSMUSG00000031289_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031290_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031293_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031294_at	8.893967	9.262704	8.5712	9.516414
ENSMUSG00000031295_at	7.928223	7.681442	7.964568	7.551263
ENSMUSG00000031297_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031298_at	2.321928	2.321928	6.21226	2.321928
ENSMUSG00000031299_at	11.182369	11.153361	11.107612	11.353069
ENSMUSG00000031302_at	3.89067	3.89067	3.89067	3.89067
ENSMUSG00000031304_at	2.781264	2.781264	2.781264	2.781264
ENSMUSG00000031310_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031312_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031314_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031323_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031325_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031326_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031327_at	4.059111	4.059111	4.059111	4.059111
ENSMUSG00000031328_at	9.431462	8.849046	9.26481	8.132981
ENSMUSG00000031329_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031330_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031333_at	5.383849	4.557398	4.441529	6.389701
ENSMUSG00000031337_at	6.679251	6.346966	6.346966	6.578555
ENSMUSG00000031340_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031342_at	5.680081	5.660782	5.675775	4.962725
ENSMUSG00000031343_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031344_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031349_at	9.379185	8.821407	9.581861	10.455061
ENSMUSG00000031352_at	7.688995	7.134395	7.008686	7.760426
ENSMUSG00000031353_at	11.771987	11.742296	12.234993	11.716103
ENSMUSG00000031354_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031357_at	10.249875	10.147443	10.160892	10.437766
ENSMUSG00000031358_at	8.522177	8.728482	8.487057	8.751473
ENSMUSG00000031360_at	7.060489	7.060489	7.140328	7.060489
ENSMUSG00000031364_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031365_at	7.430698	7.418288	8.262288	6.855826
ENSMUSG00000031370_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031371_at	2.958584	2.989752	3.043471	2.989752
ENSMUSG00000031372_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031373_at	6.122908	5.578479	5.111845	6.441099
ENSMUSG00000031374_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031375_at	10.374015	9.774287	10.924543	9.659556
ENSMUSG00000031377_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031378_at	7.165442	7.215148	7.165442	7.115736
ENSMUSG00000031379_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031380_at	5.304045	5.179568	5.833311	5.304045
ENSMUSG00000031381_at	3.064978	3.064978	3.431567	3.15129
ENSMUSG00000031382_at	5.154993	5.154993	6.170651	5.119054
ENSMUSG00000031383_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031384_at	8.170667	8.633288	8.345432	9.00039
ENSMUSG00000031385_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031386_at	5.875409	5.875409	5.875409	5.875409
ENSMUSG00000031387_at	8.860171	8.917482	8.072962	9.012717
ENSMUSG00000031388_at	5.802897	5.79152	4.698591	5.535105
ENSMUSG00000031389_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031390_at	6.948369	7.116359	5.291299	6.69285
ENSMUSG00000031391_at	5.915122	5.915122	5.915122	5.858889
ENSMUSG00000031392_at	8.101756	8.098139	8.08246	7.915558
ENSMUSG00000031393_at	3.193426	3.193426	3.193426	3.193426
ENSMUSG00000031394_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031397_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031398_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031400_at	8.137258	7.94562	7.682095	8.370085
ENSMUSG00000031402_at	7.134389	6.718798	8.232847	7.822351
ENSMUSG00000031403_at	5.995782	6.171865	4.494793	5.205231
ENSMUSG00000031410_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031411_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031425_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031428_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031429_at	7.856157	8.065073	8.064366	8.346809
ENSMUSG00000031431_at	9.618202	8.357792	10.810009	8.065492
ENSMUSG00000031432_at	8.731264	8.396477	8.903563	8.476741
ENSMUSG00000031433_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031434_at	5.497356	5.046004	4.645489	5.046004
ENSMUSG00000031438_at	11.294677	11.331023	11.094348	10.958518
ENSMUSG00000031441_at	8.590036	8.711333	9.217593	10.390321
ENSMUSG00000031442_at	7.464404	7.795123	6.731987	6.919572
ENSMUSG00000031443_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031444_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031445_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031446_at	7.576584	7.564767	7.518709	7.586951
ENSMUSG00000031447_at	12.781421	12.8322	12.935959	12.696966
ENSMUSG00000031448_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031449_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031450_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031451_at	10.865031	10.757278	9.997546	10.177183
ENSMUSG00000031452_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031453_at	2.321928	2.321928	2.621824	2.321928
ENSMUSG00000031458_at	6.618519	6.901288	6.208966	6.880739
ENSMUSG00000031461_at	4.43803	5.77142	3.582613	4.43803
ENSMUSG00000031465_at	5.548381	6.253311	6.343847	6.231141
ENSMUSG00000031467_at	4.804395	4.804395	4.885157	4.804395
ENSMUSG00000031471_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031478_at	3.233357	3.233357	3.233357	3.233357
ENSMUSG00000031479_at	7.923702	7.876511	7.832845	7.909525
ENSMUSG00000031480_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031481_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031482_at	8.337538	7.87692	6.991905	8.653101
ENSMUSG00000031483_at	9.282909	9.386331	8.730589	9.420813
ENSMUSG00000031485_at	8.433045	8.543675	9.059621	8.626648
ENSMUSG00000031486_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031487_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031488_at	2.321928	2.321928	2.704157	2.321928
ENSMUSG00000031489_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031490_at	5.937728	5.937728	6.419294	5.865332
ENSMUSG00000031491_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031492_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031493_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031494_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031495_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000031502_at	11.0793	10.738881	11.602409	10.81196
ENSMUSG00000031504_at	7.189464	7.19619	8.248979	7.520782
