GSM356334	GSM356337	GSM356335	GSM356336
Wfdc12	2.321928	2.321928	2.321928	2.321928
Wfdc15a	2.321928	2.321928	2.321928	2.321928
Wfdc15b	11.960917	12.324619	11.331615	11.882029
Wfdc17	2.321928	2.321928	3.145143	2.321928
Wfdc18	2.321928	2.321928	2.321928	2.321928
Wfdc2	11.130673	10.732815	10.568565	9.249671
Wfdc21	2.321928	2.321928	2.321928	2.321928
Wfdc3	2.321928	2.321928	2.321928	2.321928
Wfdc5	2.321928	2.321928	2.321928	2.321928
Wfdc6a	2.321928	2.321928	2.321928	2.321928
Wfikkn1	2.321928	2.321928	2.321928	2.321928
Wfs1	7.55536	7.349392	7.589874	6.712505
Whamm	2.321928	2.321928	2.321928	2.321928
Whrn	2.321928	2.321928	2.321928	2.321928
Wif1	2.321928	2.321928	2.321928	2.321928
Wipf1	3.530595	3.517676	4.092494	3.488563
Wipf2	3.976441	4.03637	3.976441	3.976441
Wipi1	5.046104	5.344614	6.27809	5.076228
Wipi2	7.278732	7.278732	7.241476	7.478146
Wiz	5.321694	5.494712	5.893638	5.161213
Wls	9.723665	9.582869	9.241088	9.71387
Wmp	2.321928	2.321928	2.321928	2.321928
Wnk1	8.157789	8.190574	8.157789	8.157789
Wnk2	2.946228	2.946228	2.946228	2.946228
Wnk4	8.178845	7.957432	7.755668	7.957432
Wnt1	2.321928	2.321928	2.321928	2.321928
Wnt10a	2.321928	2.321928	2.321928	2.321928
Wnt10b	2.321928	2.321928	2.321928	2.321928
Wnt11	2.321928	2.321928	2.321928	2.321928
Wnt16	2.321928	2.321928	2.321928	2.321928
Wnt2	2.321928	2.321928	2.321928	2.321928
Wnt2b	2.321928	2.321928	2.321928	2.321928
Wnt3	2.321928	2.321928	2.321928	2.321928
Wnt3a	2.321928	2.321928	2.321928	2.321928
Wnt4	2.321928	2.321928	2.321928	2.321928
Wnt5a	3.524079	3.544881	3.280921	3.524079
Wnt5b	2.321928	2.321928	2.321928	2.321928
Wnt6	2.321928	2.321928	2.321928	2.321928
Wnt7a	2.321928	2.321928	2.321928	2.321928
Wnt7b	2.399526	2.399526	2.399526	2.399526
Wnt8a	2.321928	2.321928	2.321928	2.321928
Wnt8b	2.321928	2.321928	2.321928	2.321928
Wnt9a	2.321928	2.321928	2.321928	2.321928
Wnt9b	2.321928	2.321928	2.321928	2.321928
Wrap53	2.321928	2.321928	2.321928	2.321928
Wrap73	2.321928	2.321928	2.321928	2.321928
Wrn	2.321928	2.321928	2.321928	2.321928
Wrnip1	6.95971	7.063573	7.254626	6.896242
Wsb1	8.617268	8.817668	9.391072	9.159827
Wsb2	9.358584	9.082364	8.808758	9.367065
Wscd1	2.321928	2.321928	2.321928	2.321928
Wscd2	2.321928	2.321928	2.321928	2.419532
Wt1	3.054107	3.972389	3.054107	2.812973
Wtap	9.601883	9.822425	10.46795	9.460319
Wtip	6.253521	6.241274	6.578187	6.241274
Wwc1	10.084506	10.38582	9.983227	9.877198
Wwc2	7.465061	7.660423	7.25553	7.450291
Wwp1	8.373186	8.006585	8.081213	9.670397
Wwp2	5.742389	5.821348	6.023903	5.710818
Wwtr1	9.029397	8.921986	9.397328	8.742102
Xab2	3.696397	3.698297	4.000983	3.696397
Xaf1	5.227781	5.142026	5.227781	5.313536
Xbp1	11.362486	11.291724	11.887106	11.10801
Xcl1	2.321928	2.321928	2.321928	2.321928
Xcr1	2.321928	2.321928	2.321928	2.321928
Xdh	2.321928	2.321928	2.321928	2.321928
Xiap	2.321928	2.321928	2.321928	2.321928
Xk	2.321928	2.321928	2.321928	2.321928
Xkr5	2.321928	2.321928	2.321928	2.321928
Xkr6	2.321928	2.321928	2.321928	2.321928
Xkr8	2.321928	2.321928	2.321928	2.321928
Xkrx	2.321928	2.321928	2.321928	2.321928
Xntrpc	2.321928	2.321928	2.321928	2.321928
Xpa	6.44982	6.344012	7.383074	7.084403
Xpc	7.566716	7.738132	8.274823	7.635262
Xpnpep1	10.867688	10.895336	10.139579	10.812949
Xpnpep2	2.321928	2.321928	2.321928	2.321928
Xpnpep3	7.379131	7.459554	6.93022	8.339297
Xpo1	7.347739	7.326224	7.187922	7.326224
Xpo4	6.587739	7.262639	6.959486	7.048927
Xpo5	4.510217	4.31417	3.843323	4.31417
Xpot	8.841083	8.907114	9.275782	9.61325
Xpr1	6.371308	6.259561	6.031252	6.992224
Xrcc1	5.450833	5.450833	5.450833	5.450833
Xrcc2	2.321928	2.321928	2.321928	2.321928
Xrcc3	2.321928	2.321928	2.321928	2.321928
Xrcc4	5.357941	5.357941	5.357941	5.357941
Xrcc5	7.632682	7.147069	6.887834	7.487408
Xrcc6	6.464683	6.551656	4.508888	6.369536
Xrn1	2.321928	2.321928	2.321928	2.771132
Xrn2	7.498672	7.104332	8.862752	7.755862
Xxylt1	2.321928	2.321928	2.321928	2.321928
Xylb	10.359858	10.338457	9.508008	9.879534
Xylt2	2.321928	2.321928	2.321928	2.321928
Yaf2	8.269391	7.975652	8.537861	8.617824
Yars	7.145419	6.730199	6.59611	6.730199
Yars2	4.981172	4.710834	3.395478	5.239956
Ybey	2.321928	2.321928	2.321928	2.321928
Ybx2	2.321928	2.321928	2.321928	2.321928
Ybx3	9.301732	9.282372	9.396061	8.310681
Ydjc	2.321928	2.321928	2.321928	2.321928
Yeats2	4.850488	4.999503	5.152048	4.999503
Yeats4	8.00205	8.286195	8.802363	7.761422
Yes1	7.087114	7.101321	6.879018	6.948697
Yif1a	10.073065	10.189082	9.673267	10.339899
Yif1b	8.734794	8.316632	7.149921	8.234759
Yipf1	8.062762	8.061961	8.284212	8.1801
Yipf2	5.932514	6.329226	5.932514	5.753346
Yipf3	8.552222	8.745315	8.301653	8.593185
Yipf4	8.798609	8.780003	8.780003	8.723212
Yipf5	8.024624	8.342055	7.804911	7.982479
Yipf6	8.394997	8.328456	8.206504	8.326268
Yipf7	2.321928	2.321928	3.281926	2.321928
Yjefn3	2.321928	2.321928	2.321928	2.321928
Ykt6	6.818794	6.681846	6.652292	7.268532
Ylpm1	5.814058	5.66724	5.631684	5.399939
Yme1l1	8.450129	8.194088	7.953664	8.356971
Yod1	6.975242	7.318946	6.975242	6.220829
Ypel1	2.321928	2.321928	2.321928	2.321928
Ypel3	9.152743	9.500282	10.348641	9.404122
Ypel5	7.834643	8.104501	9.361937	7.474384
Yrdc	7.35441	6.854335	7.889611	6.476213
Ythdc1	8.498418	8.826496	10.092104	8.1044
Ythdf1	8.464103	8.464103	9.110884	8.085108
Ythdf2	9.12531	8.922416	9.138763	8.973839
Ywhab	9.994273	9.981932	9.531042	9.739411
Ywhae	11.344852	11.300437	11.392557	11.234852
Ywhag	6.845084	6.615885	6.249505	6.606631
Ywhaq	11.062844	11.107465	11.049639	10.97373
Ywhaz	11.290033	10.992979	11.740573	10.799975
Yy1	9.592039	9.202025	9.894505	9.513485
Zadh2	9.506003	9.746141	8.623651	9.792845
Zap70	2.321928	2.321928	2.321928	2.321928
Zar1	2.321928	2.321928	2.321928	2.321928
Zbbx	2.321928	2.321928	2.321928	2.321928
Zbed3	3.495229	3.495229	3.495229	3.495229
Zbed4	6.703549	6.137132	5.923555	5.947095
Zbp1	2.321928	2.321928	2.321928	2.321928
Zbtb1	6.057309	6.059607	4.489169	6.659289
Zbtb10	3.350254	3.358011	3.842712	3.439158
Zbtb12	2.321928	2.321928	2.321928	2.321928
Zbtb16	5.748021	5.181057	7.259283	5.748021
Zbtb17	2.321928	2.321928	2.321928	2.321928
Zbtb2	3.702922	3.702922	4.973526	3.702922
Zbtb20	9.140771	8.982981	8.102913	9.689168
Zbtb21	4.390029	4.390029	4.390029	4.390029
Zbtb22	8.048274	8.343439	8.510326	7.818407
Zbtb24	7.028952	7.116022	5.962127	7.253848
Zbtb25	2.321928	2.321928	2.321928	2.321928
Zbtb26	2.321928	2.321928	2.321928	2.321928
Zbtb3	2.321928	2.321928	2.321928	2.321928
Zbtb32	2.321928	2.321928	2.817582	2.321928
Zbtb33	2.321928	2.321928	2.321928	2.321928
Zbtb34	2.321928	2.321928	2.321928	2.321928
Zbtb37	2.321928	2.321928	2.321928	2.321928
Zbtb38	2.321928	2.321928	2.321928	2.321928
Zbtb39	6.283956	6.501277	7.574835	6.283956
Zbtb4	2.321928	2.321928	2.321928	2.321928
Zbtb40	2.321928	2.321928	2.321928	2.321928
Zbtb43	5.226457	5.226457	5.226457	5.222651
Zbtb46	2.321928	2.321928	3.73977	2.321928
Zbtb48	2.321928	2.321928	2.321928	2.321928
Zbtb49	2.321928	2.321928	2.321928	2.321928
Zbtb5	4.60316	4.759273	4.852553	5.036325
Zbtb7a	2.321928	2.321928	2.321928	2.321928
Zbtb7b	2.321928	2.321928	2.321928	2.321928
Zbtb7c	2.321928	2.321928	2.321928	2.321928
Zbtb8a	4.980214	4.980214	4.785023	5.367347
Zbtb8b	2.321928	2.321928	2.321928	2.321928
Zc2hc1a	5.680276	5.680276	5.680276	5.680276
Zc2hc1c	2.321928	2.321928	2.321928	2.380767
Zc3h10	5.228911	4.670908	3.730678	4.721484
Zc3h12a	2.321928	2.321928	2.321928	2.321928
Zc3h12d	2.321928	2.321928	2.321928	2.321928
Zc3h13	2.321928	2.321928	2.321928	2.321928
Zc3h14	9.580736	9.25024	9.743251	9.481098
Zc3h15	8.507393	8.247607	8.982863	8.630021
Zc3h18	6.56807	6.750435	6.909911	6.550791
Zc3h4	7.330424	7.25689	7.314887	6.913172
Zc3h6	5.598971	5.51436	4.934988	5.51436
Zc3h7a	2.321928	2.321928	2.484285	2.321928
Zc3h7b	2.321928	2.321928	2.321928	2.321928
Zc3h8	4.039748	4.039748	3.46571	4.096246
Zc3hav1	2.321928	2.321928	2.321928	2.321928
Zc3hc1	3.587931	3.479048	3.587931	3.902937
Zc4h2	3.095251	3.095251	3.095251	3.095251
Zcchc10	5.170607	5.102197	4.089703	3.72778
Zcchc12	2.321928	2.321928	2.321928	2.321928
Zcchc13	2.321928	2.321928	2.321928	2.321928
Zcchc14	6.248131	5.995562	6.784311	6.599038
Zcchc18	2.321928	2.321928	2.321928	2.321928
Zcchc24	4.821965	4.821965	4.987063	4.821965
Zcchc7	6.576581	6.082962	4.303504	6.525327
Zcchc8	7.891881	7.791813	8.163847	7.619644
Zcchc9	7.432611	7.18138	7.740222	7.421935
Zcrb1	8.839356	9.027166	9.305979	8.654994
Zdhhc1	2.321928	2.321928	2.321928	2.321928
Zdhhc11	2.321928	2.321928	2.321928	2.321928
Zdhhc12	2.321928	2.321928	2.321928	2.371371
Zdhhc13	7.433836	7.270995	7.305832	7.34759
Zdhhc14	5.631449	5.672441	7.910709	5.667384
Zdhhc15	2.321928	2.321928	2.321928	2.321928
Zdhhc16	7.27687	7.355679	7.313448	7.296294
Zdhhc17	4.401771	4.401771	4.258745	4.406579
Zdhhc19	2.321928	2.321928	2.321928	2.321928
Zdhhc2	2.321928	2.321928	2.321928	2.321928
Zdhhc20	6.062533	6.062533	6.626755	5.924956
Zdhhc21	8.086878	8.248943	8.135534	7.76736
Zdhhc24	5.413282	5.225241	5.337159	5.337515
Zdhhc3	3.935869	3.935869	3.935869	3.935869
Zdhhc4	7.747651	7.465713	7.745525	7.390891
Zdhhc5	7.501471	7.181672	7.211978	7.936041
Zdhhc6	8.27134	8.362558	7.524928	8.295375
Zdhhc7	7.707711	7.468817	7.946402	7.619923
Zdhhc8	2.471308	2.471308	2.471308	2.471308
Zdhhc9	9.070941	9.084164	9.012891	9.147944
Zeb1	7.106696	7.370792	6.889286	7.106696
Zeb2	2.321928	2.321928	2.321928	2.321928
Zfand2a	6.23243	6.216327	7.408503	6.204909
Zfand2b	5.503646	5.503646	5.579065	5.503646
Zfand3	8.760929	8.765404	8.95033	8.603709
Zfand4	2.321928	2.321928	2.321928	2.321928
Zfand5	3.244073	3.242178	3.245968	3.244073
Zfand6	9.926348	10.045506	10.514651	10.141708
Zfas1	8.401175	8.785403	9.878798	8.307849
Zfat	2.321928	2.321928	2.321928	2.321928
Zfc3h1	7.730236	7.19168	8.531744	7.59056
Zfhx3	5.955464	6.854001	6.710381	5.557764
Zfp1	3.578625	3.657364	3.578625	3.432486
Zfp101	5.023654	4.183849	2.321928	6.037291
Zfp105	2.321928	2.321928	2.321928	2.321928
Zfp106	7.402543	7.183786	5.889528	7.723557
Zfp108	2.321928	2.321928	2.321928	2.321928
Zfp109	2.321928	2.321928	2.321928	2.321928
Zfp11	2.321928	2.340196	2.321928	2.321928
Zfp110	4.926944	4.505361	4.5177	4.702791
Zfp112	2.321928	2.321928	2.321928	2.321928
Zfp119a	2.70956	3.25786	2.626608	2.70956
Zfp119b	3.776586	3.598251	3.610995	3.610995
Zfp12	3.804155	3.804155	4.150527	3.804155
Zfp128	2.321928	2.321928	2.321928	2.321928
Zfp13	2.321928	2.321928	2.321928	2.321928
Zfp142	2.321928	2.321928	2.321928	2.321928
Zfp143	2.825408	2.825408	2.794851	3.009548
Zfp146	2.321928	2.321928	2.321928	2.321928
Zfp148	7.548912	7.563819	7.014204	7.625993
Zfp157	2.321928	2.321928	2.321928	2.321928
Zfp160	6.438193	6.866097	3.561741	6.033334
Zfp169	2.321928	2.321928	2.321928	2.321928
Zfp180	6.264323	6.016597	5.11583	5.137428
Zfp184	2.321928	2.321928	2.321928	2.321928
Zfp2	2.321928	2.321928	2.321928	2.321928
Zfp202	2.321928	2.321928	2.321928	2.321928
Zfp207	7.543799	7.294114	7.024443	7.455429
Zfp212	2.690518	2.516882	2.968731	2.690518
Zfp213	2.321928	2.321928	2.321928	2.321928
Zfp219	2.321928	2.321928	2.321928	2.321928
Zfp229	4.92521	5.886902	2.588756	4.92255
Zfp236	6.978886	7.007123	6.292095	7.064825
Zfp239	2.35016	2.569395	2.68542	2.569395
Zfp24	6.691466	6.590436	5.536204	6.674926
Zfp248	2.321928	2.321928	2.321928	2.321928
Zfp260	7.373533	7.337649	6.119742	7.208741
Zfp263	6.361224	6.379087	6.446174	5.507364
Zfp266	2.321928	2.321928	2.321928	2.321928
Zfp275	7.430698	7.418288	8.262288	6.855826
Zfp276	2.321928	2.321928	2.321928	2.321928
Zfp277	8.20839	8.217833	8.823752	9.121196
Zfp28	2.321928	2.321928	2.321928	2.321928
Zfp280b	5.682096	6.850758	5.944828	5.944828
Zfp280c	6.765326	6.670496	7.48624	6.295748
Zfp280d	7.280833	7.545681	8.144911	7.395752
Zfp281	8.99927	8.566927	8.714406	8.332536
Zfp282	3.151462	3.265468	3.037457	3.151462
Zfp286	2.321928	2.321928	2.321928	2.321928
Zfp287	2.321928	2.321928	2.321928	2.321928
Zfp292	2.321928	2.321928	2.321928	2.321928
Zfp296	2.321928	2.321928	2.321928	2.321928
Zfp3	2.321928	2.321928	2.321928	2.321928
Zfp30	5.066418	5.066418	5.066418	5.066418
Zfp316	2.321928	2.321928	2.321928	2.321928
Zfp318	3.644894	3.644894	3.644894	3.644894
Zfp319	2.321928	2.321928	2.321928	2.321928
Zfp322a	7.001872	7.332001	3.482078	7.165422
Zfp324	2.321928	2.321928	2.321928	2.321928
Zfp326	7.59491	7.587311	7.832223	7.218606
Zfp329	2.321928	2.321928	2.321928	2.321928
Zfp330	7.044856	7.044856	7.089845	7.008887
Zfp334	2.321928	2.321928	2.974411	2.321928
Zfp335	6.60526	6.551491	6.386727	6.551491
Zfp341	2.321928	2.321928	2.321928	2.321928
Zfp346	3.577086	3.577086	3.577086	3.577086
Zfp35	7.653512	7.611909	7.013846	7.602827
Zfp352	2.321928	2.321928	2.321928	2.321928
Zfp354a	2.400853	2.400853	2.400853	2.400853
Zfp354b	2.321928	2.321928	2.321928	2.321928
Zfp354c	2.321928	2.321928	2.321928	2.321928
Zfp358	2.991824	2.991824	3.386719	2.931985
Zfp36	7.580267	6.758471	10.670091	6.981068
Zfp362	8.106215	8.131955	8.547818	7.835614
Zfp365	2.321928	2.321928	2.321928	2.321928
Zfp367	2.394083	2.394083	2.394083	2.394083
Zfp369	2.321928	2.321928	2.321928	2.321928
Zfp36l1	7.352955	7.382264	8.607518	8.016978
Zfp36l2	2.321928	2.321928	2.321928	2.321928
Zfp37	2.321928	2.321928	2.321928	2.321928
Zfp384	7.721841	7.578364	8.222647	7.540403
Zfp385a	2.321928	2.321928	2.321928	2.321928
Zfp385b	2.321928	2.321928	2.321928	2.321928
Zfp385c	2.321928	2.321928	2.321928	2.321928
Zfp386	6.218711	6.089691	3.416496	6.417886
Zfp39	2.321928	2.321928	2.321928	2.321928
Zfp397	2.635753	2.635753	2.635753	2.990599
Zfp40	2.321928	2.321928	2.321928	2.321928
Zfp407	4.918541	4.924132	4.426063	5.014992
Zfp41	2.321928	2.321928	2.321928	2.321928
Zfp410	6.226573	6.226573	6.348171	6.117074
Zfp414	7.076441	7.093599	7.048776	7.27868
Zfp42	2.321928	2.321928	2.321928	2.321928
Zfp420	2.321928	3.035921	2.321928	2.321928
Zfp422	7.842169	8.09775	8.11355	8.461891
Zfp428	2.321928	2.321928	2.321928	2.321928
Zfp444	2.321928	2.321928	2.321928	2.503331
Zfp446	2.321928	2.321928	2.321928	2.321928
Zfp449	2.321928	2.321928	2.321928	2.583654
Zfp451	2.321928	2.321928	2.321928	2.321928
Zfp454	2.321928	2.321928	2.321928	2.321928
Zfp455	2.321928	2.321928	2.321928	2.321928
Zfp46	5.4257	5.551164	5.4257	5.300237
Zfp462	2.321928	2.321928	2.321928	2.321928
Zfp467	4.574838	4.315591	3.342555	4.158963
Zfp469	2.321928	2.321928	2.321928	2.321928
Zfp472	2.321928	2.332347	3.111047	2.321928
Zfp473	2.321928	2.321928	2.321928	2.321928
Zfp474	2.321928	2.321928	2.321928	2.321928
Zfp503	6.158169	5.30261	4.146249	3.590162
Zfp507	2.588235	2.588235	2.588235	2.588235
Zfp51	3.943732	3.968293	3.159603	3.754715
Zfp511	4.383165	4.388172	4.400545	4.388172
Zfp512	7.014899	7.268047	6.836863	6.617036
Zfp512b	6.402739	6.207793	6.465568	5.951891
Zfp513	6.028069	5.640194	5.994529	5.640194
Zfp516	2.321928	2.321928	2.321928	2.321928
Zfp518b	2.321928	2.321928	2.321928	2.321928
Zfp52	3.427855	3.343159	2.962829	3.301419
Zfp523	4.71506	4.71506	4.71506	4.71506
Zfp524	5.327491	5.327491	5.327491	5.327491
Zfp526	2.321928	2.321928	2.321928	2.321928
Zfp53	3.427448	3.427448	3.427448	3.711436
Zfp532	3.091379	3.091379	3.091379	3.091379
Zfp536	2.321928	2.321928	2.321928	2.321928
Zfp54	2.321928	2.321928	2.321928	2.321928
Zfp551	2.321928	2.321928	2.321928	2.321928
Zfp553	2.321928	2.321928	2.321928	2.321928
Zfp560	5.663947	5.737631	6.69009	5.700789
Zfp568	2.321928	2.321928	2.321928	2.321928
Zfp57	2.321928	2.321928	2.321928	2.321928
Zfp574	4.713688	4.713688	4.713688	4.713688
Zfp575	2.321928	2.321928	2.321928	2.321928
Zfp579	3.889539	4.2218	3.889539	3.889539
Zfp58	2.321928	2.321928	2.321928	2.321928
Zfp580	2.56857	3.057628	3.761184	3.057628
Zfp583	2.321928	2.321928	2.321928	2.321928
Zfp592	4.644109	4.643715	5.447523	4.64415
Zfp593	2.321928	2.321928	2.370869	2.321928
Zfp597	2.321928	2.321928	2.321928	2.321928
Zfp598	7.782071	7.57689	8.150312	7.931357
Zfp60	2.321928	2.321928	2.321928	2.321928
Zfp606	2.321928	2.321928	2.321928	2.321928
Zfp607b	2.321928	2.321928	2.321928	2.321928
Zfp608	4.030281	4.609728	4.030281	4.030281
Zfp61	2.321928	2.321928	2.321928	2.321928
Zfp612	2.321928	2.321928	2.321928	2.321928
Zfp616	2.321928	2.321928	2.321928	2.321928
Zfp617	6.251079	6.304606	5.438342	6.251079
Zfp618	2.321928	2.321928	2.321928	2.321928
Zfp62	5.643168	5.455301	3.230392	5.297413
Zfp622	6.97514	7.456334	8.479633	6.926323
Zfp623	7.358592	7.286632	7.430552	7.358592
Zfp626	2.321928	2.321928	2.321928	2.321928
Zfp629	2.321928	2.321928	2.321928	2.321928
Zfp637	7.525307	7.525307	7.525307	7.525307
Zfp638	7.75201	7.441258	3.992662	7.437571
Zfp639	5.733197	5.559972	5.743753	5.948957
Zfp64	2.321928	2.321928	2.321928	2.321928
Zfp644	8.096996	8.096996	7.030052	8.096996
Zfp646	2.321928	2.321928	2.321928	2.321928
Zfp653	2.91247	2.91247	2.91247	2.972649
Zfp655	6.602035	6.397128	6.864148	7.232592
Zfp661	2.321928	2.321928	2.321928	2.321928
Zfp668	2.321928	2.321928	2.321928	2.321928
Zfp672	8.01831	7.762367	4.339902	7.355113
Zfp677	5.928564	6.524276	2.777331	5.928564
Zfp68	6.703446	6.391769	6.339916	6.359878
Zfp687	4.130813	4.130813	4.559808	4.008251
Zfp688	2.321928	2.321928	2.321928	2.321928
Zfp689	2.321928	2.321928	2.321928	2.321928
Zfp69	2.321928	2.321928	2.368772	2.321928
Zfp691	2.786864	2.947067	2.786864	2.786864
Zfp692	4.498991	4.704814	5.028336	5.039655
Zfp697	5.313989	5.313989	3.255583	5.384976
Zfp7	4.986522	5.228314	2.321928	3.300454
Zfp704	6.0088	6.722374	6.722374	7.179599
Zfp706	11.319837	11.385728	11.509049	11.771981
Zfp707	2.321928	2.321928	2.332627	2.321928
Zfp708	2.321928	2.321928	2.321928	2.321928
Zfp709	2.321928	2.321928	2.321928	2.321928
Zfp710	2.328833	2.328833	2.328833	2.328833
Zfp715	2.321928	2.321928	2.321928	2.321928
Zfp729a	2.321928	2.321928	2.321928	3.113256
Zfp729b	2.321928	2.321928	2.321928	2.321928
Zfp74	4.759809	4.483979	2.321928	4.457628
Zfp740	6.163351	6.062313	6.508083	5.84939
Zfp750	2.321928	2.321928	2.321928	2.321928
Zfp758	7.395019	6.987596	5.469236	7.608541
Zfp760	5.592569	6.395672	2.524858	5.399998
Zfp763	3.614821	3.614821	2.739782	3.812989
Zfp764	3.182741	5.230254	3.119744	3.943439
Zfp768	3.27612	3.798595	3.27612	3.27612
Zfp770	2.321928	2.321928	2.321928	2.321928
Zfp771	6.509785	6.106406	6.101444	6.10544
Zfp772	2.321928	2.321928	2.321928	2.321928
Zfp773	2.321928	2.321928	2.321928	2.321928
Zfp775	2.321928	2.321928	2.321928	2.321928
Zfp777	6.011813	6.011813	6.011813	5.894039
Zfp78	2.321928	2.321928	2.321928	2.321928
Zfp784	2.321928	2.533477	2.321928	2.321928
Zfp786	2.321928	2.321928	2.321928	2.321928
Zfp787	2.321928	2.321928	2.321928	2.321928
Zfp788	4.290657	4.879005	3.819485	3.000763
Zfp790	5.934756	5.940558	2.500179	6.095744
Zfp800	2.321928	2.321928	2.321928	2.321928
Zfp809	6.558509	5.685398	3.339076	6.321663
Zfp811	2.321928	2.321928	2.321928	2.321928
Zfp819	2.321928	2.321928	2.321928	2.321928
Zfp820	2.321928	2.321928	2.321928	2.321928
Zfp821	3.270155	3.270155	3.777853	3.270155
Zfp825	6.28543	6.301499	5.81649	6.838188
Zfp827	3.657907	3.835027	3.657907	3.657907
Zfp830	7.126313	7.008356	5.862402	7.360973
Zfp84	3.847742	3.847742	3.847742	3.847742
Zfp846	2.321928	2.321928	2.321928	2.321928
Zfp865	2.321928	2.321928	2.321928	2.321928
Zfp867	2.321928	2.321928	2.321928	2.321928
Zfp868	8.468012	8.056193	8.172687	8.336761
Zfp871	9.172055	9.703287	9.177939	9.438103
Zfp874a	2.321928	2.321928	2.321928	2.321928
Zfp879	2.321928	2.321928	2.321928	2.321928
Zfp90	2.321928	2.321928	2.321928	2.321928
Zfp91	4.262361	4.260642	6.223239	4.260642
Zfp92	2.321928	2.321928	2.321928	2.321928
Zfp939	2.321928	2.321928	2.321928	2.321928
Zfp94	2.321928	2.321928	2.321928	2.321928
Zfp941	2.321928	2.321928	2.321928	2.321928
Zfp943	8.452868	8.360394	7.69365	8.38052
Zfp944	6.405649	5.761664	7.382195	6.903016
Zfp945	5.093006	5.512349	6.227717	5.369189
Zfp948	2.393498	2.427334	2.393498	2.393498
Zfp949	4.024988	4.188599	4.024988	3.823957
Zfp952	2.321928	2.321928	2.321928	3.175247
Zfp954	2.898264	2.878407	2.878407	2.872378
Zfp956	2.321928	2.321928	2.321928	2.321928
Zfp957	2.321928	2.321928	2.321928	2.321928
Zfp958	6.883818	6.839447	5.680791	6.831538
Zfp974	2.321928	2.321928	2.321928	2.321928
Zfp979	2.321928	2.321928	2.321928	2.321928
Zfp991	2.321928	2.321928	2.321928	2.321928
Zfpl1	4.937634	4.416335	5.856164	4.966875
Zfpm1	2.321928	2.321928	2.321928	2.321928
Zfpm2	2.321928	2.321928	2.321928	2.321928
Zfr	8.893946	8.892318	9.620984	8.868512
Zfr2	2.321928	2.321928	2.321928	2.321928
Zfta	2.321928	2.321928	2.321928	2.321928
Zfy1	2.321928	2.321928	2.321928	2.321928
Zfy2	2.321928	2.321928	2.321928	2.321928
Zfyve1	5.77938	5.751391	6.573335	6.36395
Zfyve19	7.131764	7.131764	7.022237	7.131764
Zfyve21	9.810569	9.603633	9.626321	9.34954
Zfyve26	6.78206	6.78206	6.258431	6.78206
Zfyve27	2.321928	2.321928	2.321928	2.321928
Zfyve28	2.321928	2.321928	2.321928	2.321928
Zg16	2.321928	2.321928	2.321928	2.321928
Zgpat	3.228344	3.228344	3.228344	3.228344
Zgrf1	2.321928	2.321928	2.321928	2.321928
Zhx1	9.084056	8.965176	8.595149	8.739784
Zhx2	5.33628	5.565977	5.28874	5.332849
Zhx3	3.459151	3.459151	3.46739	3.459151
Zic1	2.321928	2.321928	2.321928	2.321928
Zic2	2.321928	2.321928	2.321928	2.321928
Zic3	2.321928	2.321928	2.321928	2.321928
Zic4	2.321928	2.321928	2.321928	2.321928
Zic5	2.321928	2.321928	2.321928	2.321928
Zik1	2.321928	2.321928	2.321928	2.321928
Zkscan1	5.124322	5.124322	4.261859	5.555321
Zkscan14	2.846664	2.846664	4.16407	2.846664
Zkscan17	7.783099	7.91849	8.722007	7.519402
Zkscan3	6.019845	6.057032	4.673569	6.001576
Zkscan4	2.321928	2.321928	2.321928	2.321928
Zkscan6	2.321928	2.321928	2.321928	2.321928
Zkscan8	2.321928	2.321928	2.321928	2.321928
Zmat4	2.321928	2.321928	2.321928	2.321928
Zmat5	4.523716	4.570148	4.523716	4.799883
Zmiz1	2.321928	2.321928	2.321928	2.321928
Zmiz2	6.115754	6.500292	4.944468	5.537547
Zmpste24	10.868952	11.009516	10.816872	10.913657
Zmym1	5.877289	5.406591	2.739689	4.924683
Zmym2	8.43	8.517929	8.30455	8.549381
Zmym3	2.321928	2.321928	2.321928	2.321928
Zmym4	3.550462	3.5932	3.550462	3.507723
Zmym5	7.73344	8.244581	8.49474	7.410381
Zmym6	3.766377	3.951538	3.951538	4.362061
Zmynd10	6.842426	6.842426	5.951681	7.288603
Zmynd11	8.882474	9.06316	8.8911	8.815155
Zmynd12	2.321928	2.321928	2.321928	2.321928
Zmynd15	2.321928	2.321928	2.93837	2.321928
Zmynd19	2.321928	2.321928	2.321928	2.321928
Zmynd8	5.981457	6.200019	5.981457	6.800997
Znfx1	7.671042	7.265818	5.953131	7.297586
Znhit1	7.342945	7.172085	6.327194	7.162538
Znhit2	6.813613	6.805229	6.810633	6.612416
Znhit3	4.616467	4.621528	4.76108	4.948112
Znhit6	5.990387	6.523032	7.281682	6.869272
Znrf1	2.321928	2.321928	2.386698	2.321928
Znrf2	9.618623	9.382084	9.574602	10.268115
Znrf3	2.321928	2.321928	2.321928	2.321928
Znrf4	2.321928	2.321928	2.321928	2.321928
Zp1	2.321928	2.321928	2.321928	2.321928
Zp2	2.321928	2.321928	2.321928	2.321928
Zp3	2.321928	2.321928	2.321928	2.321928
